Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Date,Time,Hour,TotalPrice
489545,35954,SMALL FOLKART STAR CHRISTMAS DEC,6,2009-12-01 12:22:00,0.42,17804,United Kingdom,2009-12-01,12:22:00,12,2.52
489545,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,6,2009-12-01 12:22:00,0.42,17804,United Kingdom,2009-12-01,12:22:00,12,2.52
489546,84050,PINK HEART SHAPE EGG FRYING PAN,6,2009-12-01 12:30:00,1.65,14156,EIRE,2009-12-01,12:30:00,12,9.9
489546,47568,ENGLISH ROSE DESIGN PEG BAG,6,2009-12-01 12:30:00,2.1,14156,EIRE,2009-12-01,12:30:00,12,12.6
489546,84782A,PINK 3 TIER GLASS PLATE STAND,2,2009-12-01 12:30:00,12.75,14156,EIRE,2009-12-01,12:30:00,12,25.5
489546,84782C,GREEN 3 TIER GLASS PLATE STAND,1,2009-12-01 12:30:00,12.75,14156,EIRE,2009-12-01,12:30:00,12,12.75
489546,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2009-12-01 12:30:00,1.25,14156,EIRE,2009-12-01,12:30:00,12,15
489546,21231,SWEETHEART CERAMIC TRINKET BOX,12,2009-12-01 12:30:00,1.25,14156,EIRE,2009-12-01,12:30:00,12,15
489546,22186,RED STAR CARD HOLDER,6,2009-12-01 12:30:00,2.95,14156,EIRE,2009-12-01,12:30:00,12,17.7
489546,22169,FAMILY ALBUM WHITE PICTURE FRAME,4,2009-12-01 12:30:00,8.5,14156,EIRE,2009-12-01,12:30:00,12,34
489546,82494L,WOODEN FRAME ANTIQUE WHITE,6,2009-12-01 12:30:00,2.95,14156,EIRE,2009-12-01,12:30:00,12,17.7
489546,84933A,LARGE GREEN PEONY FOLDING STOOL,6,2009-12-01 12:30:00,2.1,14156,EIRE,2009-12-01,12:30:00,12,12.6
489546,84933B,LARGE PINK PEONY FOLDING STOOL,6,2009-12-01 12:30:00,2.1,14156,EIRE,2009-12-01,12:30:00,12,12.6
489546,22201,FRYING PAN BLUE POLKADOT,4,2009-12-01 12:30:00,4.25,14156,EIRE,2009-12-01,12:30:00,12,17
489546,37503,TEA TIME CAKE STAND IN GIFT BOX,4,2009-12-01 12:30:00,10.75,14156,EIRE,2009-12-01,12:30:00,12,43
489546,48185,DOOR MAT FAIRY CAKE,4,2009-12-01 12:30:00,6.75,14156,EIRE,2009-12-01,12:30:00,12,27
489547,22086,PAPER CHAIN KIT 50'S CHRISTMAS,18,2009-12-01 12:30:00,2.95,13599,United Kingdom,2009-12-01,12:30:00,12,53.1
489547,21871,SAVE THE PLANET MUG,12,2009-12-01 12:30:00,1.25,13599,United Kingdom,2009-12-01,12:30:00,12,15
489547,21875,KINGS CHOICE MUG,12,2009-12-01 12:30:00,1.25,13599,United Kingdom,2009-12-01,12:30:00,12,15
489547,21587,COSY HOUR GIANT TUBE MATCHES,12,2009-12-01 12:30:00,2.55,13599,United Kingdom,2009-12-01,12:30:00,12,30.6
489547,21593,SWALLOW CIGAR BOX MATCHES,24,2009-12-01 12:30:00,1.25,13599,United Kingdom,2009-12-01,12:30:00,12,30
489547,21591,COSY HOUR CIGAR BOX MATCHES,24,2009-12-01 12:30:00,1.25,13599,United Kingdom,2009-12-01,12:30:00,12,30
489547,21590,KINGS CHOICE CIGAR BOX MATCHES,24,2009-12-01 12:30:00,1.25,13599,United Kingdom,2009-12-01,12:30:00,12,30
489547,22083,PAPER CHAIN KIT RETRO SPOT,6,2009-12-01 12:30:00,2.95,13599,United Kingdom,2009-12-01,12:30:00,12,17.7
489547,22085,PAPER CHAIN KIT SKULLS,6,2009-12-01 12:30:00,2.95,13599,United Kingdom,2009-12-01,12:30:00,12,17.7
489547,21493,VINTAGE DESIGN GIFT TAGS,12,2009-12-01 12:30:00,0.85,13599,United Kingdom,2009-12-01,12:30:00,12,10.2
489547,22138,BAKING SET 9 PIECE RETROSPOT,3,2009-12-01 12:30:00,4.95,13599,United Kingdom,2009-12-01,12:30:00,12,14.85
489547,21930,JUMBO STORAGE BAG SKULLS,10,2009-12-01 12:30:00,1.95,13599,United Kingdom,2009-12-01,12:30:00,12,19.5
489547,85099B,JUMBO BAG RED WHITE SPOTTY,10,2009-12-01 12:30:00,1.95,13599,United Kingdom,2009-12-01,12:30:00,12,19.5
489547,85099C,JUMBO BAG BAROQUE BLACK WHITE,10,2009-12-01 12:30:00,1.95,13599,United Kingdom,2009-12-01,12:30:00,12,19.5
489547,20719,WOODLAND CHARLOTTE BAG,10,2009-12-01 12:30:00,0.85,13599,United Kingdom,2009-12-01,12:30:00,12,8.5
489547,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",100,2009-12-01 12:30:00,0.72,13599,United Kingdom,2009-12-01,12:30:00,12,72
489547,20724,RED SPOTTY CHARLOTTE BAG,10,2009-12-01 12:30:00,0.85,13599,United Kingdom,2009-12-01,12:30:00,12,8.5
489547,20727,LUNCH BAG BLACK SKULL.,10,2009-12-01 12:30:00,1.65,13599,United Kingdom,2009-12-01,12:30:00,12,16.5
489547,20726,LUNCH BAG WOODLAND,10,2009-12-01 12:30:00,1.65,13599,United Kingdom,2009-12-01,12:30:00,12,16.5
489547,20725,LUNCH BAG RED SPOTTY,20,2009-12-01 12:30:00,1.65,13599,United Kingdom,2009-12-01,12:30:00,12,33
489547,22348,TEA BAG PLATE RED SPOTTY,12,2009-12-01 12:30:00,0.85,13599,United Kingdom,2009-12-01,12:30:00,12,10.2
489547,85061W,WHITE JEWELLED HEART DECORATION,240,2009-12-01 12:30:00,0.64,13599,United Kingdom,2009-12-01,12:30:00,12,153.6
489546,48188,DOOR MAT WELCOME PUPPIES,2,2009-12-01 12:30:00,6.75,14156,EIRE,2009-12-01,12:30:00,12,13.5
489546,48194,DOORMAT HEARTS,2,2009-12-01 12:30:00,6.75,14156,EIRE,2009-12-01,12:30:00,12,13.5
489546,48129,DOOR MAT TOPIARY,2,2009-12-01 12:30:00,6.75,14156,EIRE,2009-12-01,12:30:00,12,13.5
489546,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2009-12-01 12:30:00,3.75,14156,EIRE,2009-12-01,12:30:00,12,22.5
489546,21781,MA CAMPAGNE CUTLERY BOX,1,2009-12-01 12:30:00,14.95,14156,EIRE,2009-12-01,12:30:00,12,14.95
489546,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2009-12-01 12:30:00,4.95,14156,EIRE,2009-12-01,12:30:00,12,14.85
489546,21485,RED SPOT HEART HOT WATER BOTTLE,3,2009-12-01 12:30:00,4.95,14156,EIRE,2009-12-01,12:30:00,12,14.85
489546,21484,CHICK GREY HOT WATER BOTTLE,4,2009-12-01 12:30:00,3.45,14156,EIRE,2009-12-01,12:30:00,12,13.8
489546,20692,FLORAL ELEPHANT SOFT TOY,9,2009-12-01 12:30:00,4.25,14156,EIRE,2009-12-01,12:30:00,12,38.25
489546,20768,GREEN FERN JOURNAL,6,2009-12-01 12:30:00,2.55,14156,EIRE,2009-12-01,12:30:00,12,15.3
489546,21082,SET/20 FRUIT SALAD PAPER NAPKINS,12,2009-12-01 12:30:00,0.85,14156,EIRE,2009-12-01,12:30:00,12,10.2
489546,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2009-12-01 12:30:00,1.95,14156,EIRE,2009-12-01,12:30:00,12,15.6
489546,47591B,SCOTTIES DES CHILD'S APRON,8,2009-12-01 12:30:00,1.65,14156,EIRE,2009-12-01,12:30:00,12,13.2
489546,21004,ROSE DU SUD CHILDS APRON,3,2009-12-01 12:30:00,4.25,14156,EIRE,2009-12-01,12:30:00,12,12.75
489546,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2009-12-01 12:30:00,0.55,14156,EIRE,2009-12-01,12:30:00,12,13.2
489546,20751,FUNKY WASHING UP GLOVES ASSORTED,12,2009-12-01 12:30:00,2.1,14156,EIRE,2009-12-01,12:30:00,12,25.2
489546,22195,LARGE HEART MEASURING SPOONS,12,2009-12-01 12:30:00,1.65,14156,EIRE,2009-12-01,12:30:00,12,19.8
489546,22196,SMALL HEART MEASURING SPOONS,12,2009-12-01 12:30:00,0.85,14156,EIRE,2009-12-01,12:30:00,12,10.2
489546,22199,FRYING PAN RED POLKADOT,4,2009-12-01 12:30:00,4.25,14156,EIRE,2009-12-01,12:30:00,12,17
489548,22271,FELTCRAFT DOLL ROSIE,1,2009-12-01 12:32:00,2.95,Unknown,United Kingdom,2009-12-01,12:32:00,12,2.95
489548,22254,FELT TOADSTOOL LARGE,12,2009-12-01 12:32:00,1.25,Unknown,United Kingdom,2009-12-01,12:32:00,12,15
489548,22273,FELTCRAFT DOLL MOLLY,3,2009-12-01 12:32:00,2.95,Unknown,United Kingdom,2009-12-01,12:32:00,12,8.85
489548,22195,LARGE HEART MEASURING SPOONS,1,2009-12-01 12:32:00,1.65,Unknown,United Kingdom,2009-12-01,12:32:00,12,1.65
489548,22131,FOOD CONTAINER SET 3 LOVE HEART,2,2009-12-01 12:32:00,1.95,Unknown,United Kingdom,2009-12-01,12:32:00,12,3.9
489548,22079,RIBBON REEL HEARTS DESIGN,10,2009-12-01 12:32:00,1.65,Unknown,United Kingdom,2009-12-01,12:32:00,12,16.5
489548,22138,BAKING SET 9 PIECE RETROSPOT,3,2009-12-01 12:32:00,4.95,Unknown,United Kingdom,2009-12-01,12:32:00,12,14.85
489548,22147,FELTCRAFT BUTTERFLY HEARTS,2,2009-12-01 12:32:00,1.45,Unknown,United Kingdom,2009-12-01,12:32:00,12,2.9
489548,22142,CHRISTMAS CRAFT WHITE FAIRY,2,2009-12-01 12:32:00,1.45,Unknown,United Kingdom,2009-12-01,12:32:00,12,2.9
489548,22150,3 STRIPEY MICE FELTCRAFT,2,2009-12-01 12:32:00,1.95,Unknown,United Kingdom,2009-12-01,12:32:00,12,3.9
489548,20804,GLASS CHICKEN BUTTER DISH,1,2009-12-01 12:32:00,1.65,Unknown,United Kingdom,2009-12-01,12:32:00,12,1.65
489548,22196,SMALL HEART MEASURING SPOONS,8,2009-12-01 12:32:00,0.85,Unknown,United Kingdom,2009-12-01,12:32:00,12,6.8
489548,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2009-12-01 12:32:00,2.95,Unknown,United Kingdom,2009-12-01,12:32:00,12,8.85
489548,21115,ROSE CARAVAN DOORSTOP,1,2009-12-01 12:32:00,6.75,Unknown,United Kingdom,2009-12-01,12:32:00,12,6.75
489548,21067,VINTAGE RED TEATIME MUG,6,2009-12-01 12:32:00,1.25,Unknown,United Kingdom,2009-12-01,12:32:00,12,7.5
489548,22134,LADLE LOVE HEART RED,12,2009-12-01 12:32:00,0.42,Unknown,United Kingdom,2009-12-01,12:32:00,12,5.04
489548,22132,RED LOVE HEART SHAPE CUP,12,2009-12-01 12:32:00,0.85,Unknown,United Kingdom,2009-12-01,12:32:00,12,10.2
489548,22196,SMALL HEART MEASURING SPOONS,1,2009-12-01 12:32:00,0.85,Unknown,United Kingdom,2009-12-01,12:32:00,12,0.85
489548,22195,LARGE HEART MEASURING SPOONS,5,2009-12-01 12:32:00,1.65,Unknown,United Kingdom,2009-12-01,12:32:00,12,8.25
489548,21086,SET/6 RED SPOTTY PAPER CUPS,25,2009-12-01 12:32:00,0.65,Unknown,United Kingdom,2009-12-01,12:32:00,12,16.25
489548,20963,APPLE BATH SPONGE,10,2009-12-01 12:32:00,1.25,Unknown,United Kingdom,2009-12-01,12:32:00,12,12.5
489548,85053,FRENCH ENAMEL CANDLEHOLDER,1,2009-12-01 12:32:00,2.1,Unknown,United Kingdom,2009-12-01,12:32:00,12,2.1
489548,84670,JAPANESE CROCHETED ANIMAL,12,2009-12-01 12:32:00,0.42,Unknown,United Kingdom,2009-12-01,12:32:00,12,5.04
489548,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,2,2009-12-01 12:32:00,2.55,Unknown,United Kingdom,2009-12-01,12:32:00,12,5.1
489548,21558,SKULL LUNCHBOX WITH CUTLERY,3,2009-12-01 12:32:00,2.55,Unknown,United Kingdom,2009-12-01,12:32:00,12,7.65
489548,22352,LUNCHBOX WITH CUTLERY RETROSPOT,1,2009-12-01 12:32:00,2.55,Unknown,United Kingdom,2009-12-01,12:32:00,12,2.55
489548,21004,ROSE DU SUD CHILDS APRON,3,2009-12-01 12:32:00,4.25,Unknown,United Kingdom,2009-12-01,12:32:00,12,12.75
489548,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1,2009-12-01 12:32:00,1.65,Unknown,United Kingdom,2009-12-01,12:32:00,12,1.65
489548,21980,PACK OF 12 RED SPOTTY TISSUES,12,2009-12-01 12:32:00,0.29,Unknown,United Kingdom,2009-12-01,12:32:00,12,3.48
489548,35004P,SET OF 3 PINK FLYING DUCKS,1,2009-12-01 12:32:00,5.45,Unknown,United Kingdom,2009-12-01,12:32:00,12,5.45
489548,21321,GLASS CHALICE BLUE LARGE,6,2009-12-01 12:32:00,2.55,Unknown,United Kingdom,2009-12-01,12:32:00,12,15.3
489548,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,2009-12-01 12:32:00,8.5,Unknown,United Kingdom,2009-12-01,12:32:00,12,8.5
489548,22276,WASH BAG VINTAGE ROSE PAISLEY,1,2009-12-01 12:32:00,2.55,Unknown,United Kingdom,2009-12-01,12:32:00,12,2.55
489548,21094,SET/6 RED SPOTTY PAPER PLATES,22,2009-12-01 12:32:00,0.85,Unknown,United Kingdom,2009-12-01,12:32:00,12,18.7
489548,20753,RETRO PINK SPOT WASHING UP GLOVES,1,2009-12-01 12:32:00,2.1,Unknown,United Kingdom,2009-12-01,12:32:00,12,2.1
489548,20754,RETRO RED SPOTTY WASHING UP GLOVES,2,2009-12-01 12:32:00,2.1,Unknown,United Kingdom,2009-12-01,12:32:00,12,4.2
489548,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,3,2009-12-01 12:32:00,2.1,Unknown,United Kingdom,2009-12-01,12:32:00,12,6.3
489548,21489,BLUE WHITE SCARF HOT WATER BOTTLE,1,2009-12-01 12:32:00,3.95,Unknown,United Kingdom,2009-12-01,12:32:00,12,3.95
489548,21488,RED WHITE SCARF HOT WATER BOTTLE,1,2009-12-01 12:32:00,3.95,Unknown,United Kingdom,2009-12-01,12:32:00,12,3.95
489548,22281,EASTER TREE YELLOW BIRDS,2,2009-12-01 12:32:00,5.95,Unknown,United Kingdom,2009-12-01,12:32:00,12,11.9
489548,21320,GLASS CHALICE GREEN LARGE,6,2009-12-01 12:32:00,2.55,Unknown,United Kingdom,2009-12-01,12:32:00,12,15.3
489548,22302,COFFEE MUG PEARS DESIGN,6,2009-12-01 12:32:00,2.55,Unknown,United Kingdom,2009-12-01,12:32:00,12,15.3
489548,22303,COFFEE MUG APPLES DESIGN,6,2009-12-01 12:32:00,2.55,Unknown,United Kingdom,2009-12-01,12:32:00,12,15.3
489548,21034,REX CASH+CARRY JUMBO SHOPPER,3,2009-12-01 12:32:00,0.95,Unknown,United Kingdom,2009-12-01,12:32:00,12,2.85
489548,21187,WHITE BELL HONEYCOMB PAPER GARLAND,2,2009-12-01 12:32:00,1.65,Unknown,United Kingdom,2009-12-01,12:32:00,12,3.3
489548,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,6,2009-12-01 12:32:00,1.65,Unknown,United Kingdom,2009-12-01,12:32:00,12,9.9
489548,22083,PAPER CHAIN KIT RETRO SPOT,3,2009-12-01 12:32:00,2.95,Unknown,United Kingdom,2009-12-01,12:32:00,12,8.85
489548,79000,MOROCCAN TEA GLASS,12,2009-12-01 12:32:00,0.85,Unknown,United Kingdom,2009-12-01,12:32:00,12,10.2
489548,22080,RIBBON REEL SPOTS DESIGN,5,2009-12-01 12:32:00,1.65,Unknown,United Kingdom,2009-12-01,12:32:00,12,8.25
489548,84706F,RED PEONY TABLE CLOCK,1,2009-12-01 12:32:00,8.95,Unknown,United Kingdom,2009-12-01,12:32:00,12,8.95
489548,22274,FELTCRAFT DOLL EMILY,1,2009-12-01 12:32:00,2.95,Unknown,United Kingdom,2009-12-01,12:32:00,12,2.95
C489549,35400,WOODEN BOX ADVENT CALENDAR,-2,2009-12-01 12:33:00,7.95,13768,United Kingdom,2009-12-01,12:33:00,12,-15.9
489550,48187,DOOR MAT NEW ENGLAND,2,2009-12-01 12:33:00,6.75,14156,EIRE,2009-12-01,12:33:00,12,13.5
489550,21523,FANCY FONT HOME SWEET HOME DOORMAT,2,2009-12-01 12:33:00,6.75,14156,EIRE,2009-12-01,12:33:00,12,13.5
489550,84968C,S/16 VINTAGE PISTACHIO CUTLERY,4,2009-12-01 12:33:00,12.75,14156,EIRE,2009-12-01,12:33:00,12,51
489550,84968F,S/16 VINTAGE SKY BLUE CUTLERY,2,2009-12-01 12:33:00,12.75,14156,EIRE,2009-12-01,12:33:00,12,25.5
489550,84968B,S/16 VINTAGE IVORY CUTLERY,2,2009-12-01 12:33:00,12.75,14156,EIRE,2009-12-01,12:33:00,12,25.5
489550,21977,PACK OF 60 PINK PAISLEY CAKE CASES,48,2009-12-01 12:33:00,0.55,14156,EIRE,2009-12-01,12:33:00,12,26.4
489550,22276,WASH BAG VINTAGE ROSE PAISLEY,6,2009-12-01 12:33:00,2.55,14156,EIRE,2009-12-01,12:33:00,12,15.3
489550,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4,2009-12-01 12:33:00,9.95,14156,EIRE,2009-12-01,12:33:00,12,39.8
489550,85231L,LAVENDER SCENTED SET/9 T-LIGHTS,12,2009-12-01 12:33:00,0.85,14156,EIRE,2009-12-01,12:33:00,12,10.2
489550,85231G,ORANGE SCENTED SET/9 T-LIGHTS,12,2009-12-01 12:33:00,0.85,14156,EIRE,2009-12-01,12:33:00,12,10.2
489550,21618,4 WILDFLOWER BOTANICAL CANDLES,6,2009-12-01 12:33:00,3.75,14156,EIRE,2009-12-01,12:33:00,12,22.5
489550,21615,4 LAVENDER BOTANICAL DINNER CANDLES,6,2009-12-01 12:33:00,3.75,14156,EIRE,2009-12-01,12:33:00,12,22.5
489550,21619,4 VANILLA BOTANICAL CANDLES,6,2009-12-01 12:33:00,3.75,14156,EIRE,2009-12-01,12:33:00,12,22.5
489550,21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,6,2009-12-01 12:33:00,2.95,14156,EIRE,2009-12-01,12:33:00,12,17.7
489550,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2009-12-01 12:33:00,1.25,14156,EIRE,2009-12-01,12:33:00,12,15
489550,85049B,LUSH GREENS RIBBONS,12,2009-12-01 12:33:00,1.25,14156,EIRE,2009-12-01,12:33:00,12,15
489550,85049G,CHOCOLATE BOX RIBBONS,12,2009-12-01 12:33:00,1.25,14156,EIRE,2009-12-01,12:33:00,12,15
489550,21175,GIN + TONIC DIET METAL SIGN,6,2009-12-01 12:33:00,2.1,14156,EIRE,2009-12-01,12:33:00,12,12.6
489550,21770,OPEN CLOSED METAL SIGN,2,2009-12-01 12:33:00,4.95,14156,EIRE,2009-12-01,12:33:00,12,9.9
489550,20747,PICCADILLY TEA SET,2,2009-12-01 12:33:00,14.95,14156,EIRE,2009-12-01,12:33:00,12,29.9
489550,37500,TEA TIME TEAPOT IN GIFT BOX,2,2009-12-01 12:33:00,9.95,14156,EIRE,2009-12-01,12:33:00,12,19.9
489550,84991,60 TEATIME FAIRY CAKE CASES,48,2009-12-01 12:33:00,0.55,14156,EIRE,2009-12-01,12:33:00,12,26.4
489550,21637,ASSORTED SANSKRIT MINI NOTEBOOK,18,2009-12-01 12:33:00,1.25,14156,EIRE,2009-12-01,12:33:00,12,22.5
C489551,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2009-12-01 12:35:00,6.95,17641,United Kingdom,2009-12-01,12:35:00,12,-6.95
489552,35400,WOODEN BOX ADVENT CALENDAR,1,2009-12-01 12:36:00,8.95,17063,United Kingdom,2009-12-01,12:36:00,12,8.95
489552,21901,"KEY FOB , BACK DOOR",10,2009-12-01 12:36:00,0.65,17063,United Kingdom,2009-12-01,12:36:00,12,6.5
489552,21900,"KEY FOB , SHED",10,2009-12-01 12:36:00,0.65,17063,United Kingdom,2009-12-01,12:36:00,12,6.5
489552,21902,"KEY FOB , FRONT DOOR",12,2009-12-01 12:36:00,0.65,17063,United Kingdom,2009-12-01,12:36:00,12,7.8
489552,22079,RIBBON REEL HEARTS DESIGN,2,2009-12-01 12:36:00,1.65,17063,United Kingdom,2009-12-01,12:36:00,12,3.3
489552,21223,SET/4 BADGES WOODLAND ANIMAL,2,2009-12-01 12:36:00,1.25,17063,United Kingdom,2009-12-01,12:36:00,12,2.5
489552,21162,TOXIC AREA DOOR HANGER,4,2009-12-01 12:36:00,1.45,17063,United Kingdom,2009-12-01,12:36:00,12,5.8
489552,85049D,BRIGHT BLUES RIBBONS,2,2009-12-01 12:36:00,1.25,17063,United Kingdom,2009-12-01,12:36:00,12,2.5
489552,85049H,URBAN BLACK RIBBONS,1,2009-12-01 12:36:00,1.25,17063,United Kingdom,2009-12-01,12:36:00,12,1.25
489552,85049G,CHOCOLATE BOX RIBBONS,3,2009-12-01 12:36:00,1.25,17063,United Kingdom,2009-12-01,12:36:00,12,3.75
489552,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2009-12-01 12:36:00,2.95,17063,United Kingdom,2009-12-01,12:36:00,12,5.9
489552,22130,PARTY CONE CHRISTMAS DECORATION,18,2009-12-01 12:36:00,0.85,17063,United Kingdom,2009-12-01,12:36:00,12,15.3
489552,72756,FAIRY CAKE CANDLES,9,2009-12-01 12:36:00,1.49,17063,United Kingdom,2009-12-01,12:36:00,12,13.41
489552,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,6,2009-12-01 12:36:00,3.75,17063,United Kingdom,2009-12-01,12:36:00,12,22.5
489552,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2009-12-01 12:36:00,3.75,17063,United Kingdom,2009-12-01,12:36:00,12,22.5
489552,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6,2009-12-01 12:36:00,3.75,17063,United Kingdom,2009-12-01,12:36:00,12,22.5
489552,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,2009-12-01 12:36:00,3.75,17063,United Kingdom,2009-12-01,12:36:00,12,22.5
489552,21576,LETS GO SHOPPING COTTON TOTE BAG,1,2009-12-01 12:36:00,2.25,17063,United Kingdom,2009-12-01,12:36:00,12,2.25
489552,21580,RABBIT DESIGN COTTON TOTE BAG,1,2009-12-01 12:36:00,2.25,17063,United Kingdom,2009-12-01,12:36:00,12,2.25
489552,22111,SCOTTIE DOG HOT WATER BOTTLE,8,2009-12-01 12:36:00,4.95,17063,United Kingdom,2009-12-01,12:36:00,12,39.6
489552,21479,WHITE SKULL HOT WATER BOTTLE,10,2009-12-01 12:36:00,3.75,17063,United Kingdom,2009-12-01,12:36:00,12,37.5
489552,21490,SET OF THREE 50'S GIFT WRAPS,3,2009-12-01 12:36:00,1.95,17063,United Kingdom,2009-12-01,12:36:00,12,5.85
489552,22271,FELTCRAFT DOLL ROSIE,2,2009-12-01 12:36:00,2.95,17063,United Kingdom,2009-12-01,12:36:00,12,5.9
489552,22273,FELTCRAFT DOLL MOLLY,2,2009-12-01 12:36:00,2.95,17063,United Kingdom,2009-12-01,12:36:00,12,5.9
489552,22272,FELTCRAFT DOLL MARIA,2,2009-12-01 12:36:00,2.95,17063,United Kingdom,2009-12-01,12:36:00,12,5.9
C489553,35004S,SET OF 3 SILVER FLYING DUCKS,-1,2009-12-01 12:41:00,6.35,13545,United Kingdom,2009-12-01,12:41:00,12,-6.35
C489553,35001W,HAND OPEN SHAPE DECO.WHITE,-6,2009-12-01 12:41:00,3.49,13545,United Kingdom,2009-12-01,12:41:00,12,-20.94
C489554,85042,ANTIQUE LILY FAIRY LIGHTS,-3,2009-12-01 12:43:00,4.25,13767,United Kingdom,2009-12-01,12:43:00,12,-12.75
C489554,35001B,HAND OPEN SHAPE BLACK,-2,2009-12-01 12:43:00,2.95,13767,United Kingdom,2009-12-01,12:43:00,12,-5.9
C489555,21260,FIRST AID TIN,-6,2009-12-01 12:44:00,3.25,16955,United Kingdom,2009-12-01,12:44:00,12,-19.5
489556,20866,BLUE ROSE FABRIC MIRROR,2,2009-12-01 12:47:00,1.25,15719,United Kingdom,2009-12-01,12:47:00,12,2.5
489556,20867,PINK ROSE FABRIC MIRROR,2,2009-12-01 12:47:00,1.25,15719,United Kingdom,2009-12-01,12:47:00,12,2.5
489556,20979,36 PENCILS TUBE RED SPOTTY,4,2009-12-01 12:47:00,1.25,15719,United Kingdom,2009-12-01,12:47:00,12,5
489556,20983,12 PENCILS TALL TUBE RED SPOTTY,2,2009-12-01 12:47:00,0.85,15719,United Kingdom,2009-12-01,12:47:00,12,1.7
489556,20981,12 PENCILS TALL TUBE WOODLAND,1,2009-12-01 12:47:00,0.85,15719,United Kingdom,2009-12-01,12:47:00,12,0.85
489556,10135,COLOURING PENCILS BROWN TUBE,1,2009-12-01 12:47:00,1.25,15719,United Kingdom,2009-12-01,12:47:00,12,1.25
489556,20975,12 PENCILS SMALL TUBE RED SPOTTY,8,2009-12-01 12:47:00,0.65,15719,United Kingdom,2009-12-01,12:47:00,12,5.2
489556,20977,36 PENCILS TUBE WOODLAND,2,2009-12-01 12:47:00,1.25,15719,United Kingdom,2009-12-01,12:47:00,12,2.5
489556,20974,12 PENCILS SMALL TUBE SKULL,3,2009-12-01 12:47:00,0.65,15719,United Kingdom,2009-12-01,12:47:00,12,1.95
489556,21114,LAVENDER SCENTED FABRIC HEART,15,2009-12-01 12:47:00,1.25,15719,United Kingdom,2009-12-01,12:47:00,12,18.75
489556,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2009-12-01 12:47:00,2.95,15719,United Kingdom,2009-12-01,12:47:00,12,8.85
489556,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2009-12-01 12:47:00,9.95,15719,United Kingdom,2009-12-01,12:47:00,12,19.9
489556,85232A,SET/3 POLKA DOT STACKING TINS,1,2009-12-01 12:47:00,4.95,15719,United Kingdom,2009-12-01,12:47:00,12,4.95
489556,21876,POTTERING MUG,6,2009-12-01 12:47:00,1.25,15719,United Kingdom,2009-12-01,12:47:00,12,7.5
489556,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2009-12-01 12:47:00,0.55,15719,United Kingdom,2009-12-01,12:47:00,12,13.2
489556,22189,CREAM HEART CARD HOLDER,2,2009-12-01 12:47:00,3.95,15719,United Kingdom,2009-12-01,12:47:00,12,7.9
489556,21217,RED SPOTTY ROUND CAKE TINS,2,2009-12-01 12:47:00,9.95,15719,United Kingdom,2009-12-01,12:47:00,12,19.9
489556,21875,KINGS CHOICE MUG,2,2009-12-01 12:47:00,1.25,15719,United Kingdom,2009-12-01,12:47:00,12,2.5
489556,20972,PINK CREAM FELT CRAFT TRINKET BOX,1,2009-12-01 12:47:00,1.25,15719,United Kingdom,2009-12-01,12:47:00,12,1.25
489556,35971,ROSE FOLKART HEART DECORATIONS,2,2009-12-01 12:47:00,1.25,15719,United Kingdom,2009-12-01,12:47:00,12,2.5
489556,22138,BAKING SET 9 PIECE RETROSPOT,1,2009-12-01 12:47:00,4.95,15719,United Kingdom,2009-12-01,12:47:00,12,4.95
489556,22143,CHRISTMAS CRAFT HEART DECORATIONS,2,2009-12-01 12:47:00,2.1,15719,United Kingdom,2009-12-01,12:47:00,12,4.2
489556,21486,PINK HEART DOTS HOT WATER BOTTLE,1,2009-12-01 12:47:00,3.75,15719,United Kingdom,2009-12-01,12:47:00,12,3.75
489556,21485,RED SPOT HEART HOT WATER BOTTLE,1,2009-12-01 12:47:00,4.95,15719,United Kingdom,2009-12-01,12:47:00,12,4.95
